property_id,property_type,location,city,country,price,size_sqft,bedrooms,status,listing_date
PROP001817,Apartment,London,London,UAE,234982.26,1343,2,Rented,2018-03-27
PROP001818,Retail,Lagos,Toronto,Australia,1025825.33,739,5,Sold,2021-03-22
PROP001819,Office,Singapore,Sydney,Australia,895694.25,396,1,Available,2018-11-06
PROP001820,House,London,Singapore,Australia,517968.45,8246,3,Available,2021-01-17
PROP001821,Apartment,Berlin,London,UK,639689.39,1729,4,Sold,2020-12-19
PROP001822,Retail,Singapore,Lagos,Singapore,834945.71,5111,5,Rented,2023-12-03
PROP001823,Retail,Toronto,London,Canada,583696.99,2692,5,Sold,2020-12-10
PROP001824,House,Sydney,Berlin,Canada,1399510.63,5139,3,Rented,2024-04-24
PROP001825,Villa,Lagos,Singapore,Germany,1905902.63,2695,5,Rented,2020-04-21
PROP001826,Apartment,Berlin,New York,Nigeria,1879165.68,8541,2,Available,2024-10-09
PROP001827,Apartment,New York,Dubai,Canada,397884.06,8728,2,Available,2023-09-29
PROP001828,Retail,Berlin,New York,Singapore,680082.14,1852,4,Sold,2020-10-31
PROP001829,Retail,Dubai,New York,USA,553305.16,5459,3,Available,2019-11-18
PROP001830,Villa,Dubai,Dubai,Nigeria,474444.66,3271,1,Sold,2021-09-20
PROP001831,Retail,London,Berlin,UK,1652391.14,475,1,Available,2023-04-25
PROP001832,Office,Lagos,Singapore,Singapore,170552.21,3408,5,Sold,2020-09-30
PROP001833,Villa,Berlin,Singapore,UK,470210.98,7550,5,Sold,2018-10-11
PROP001834,Retail,London,Toronto,Germany,143287.4,485,3,Sold,2020-03-08
PROP001835,Villa,Dubai,Dubai,UAE,595931.08,721,5,Rented,2021-01-06
PROP001836,Apartment,New York,Dubai,Nigeria,60580.15,2494,2,Rented,2019-08-31
PROP001837,House,Sydney,London,USA,1280051.48,4247,3,Sold,2021-09-20
PROP001838,Office,London,Toronto,Australia,1689561.17,657,2,Sold,2020-05-25
PROP001839,House,Lagos,Lagos,USA,931214.16,8898,1,Available,2023-09-14
PROP001840,Retail,Berlin,Lagos,Australia,236468.15,7767,3,Available,2022-06-02
PROP001841,Office,Dubai,Sydney,Germany,1628328.41,8277,2,Rented,2021-09-19
PROP001842,Retail,Toronto,Toronto,UK,558975.32,941,2,Sold,2020-10-02
PROP001843,Apartment,Lagos,Berlin,UK,1461139.37,3862,5,Sold,2021-11-21
PROP001844,Office,Berlin,Berlin,Australia,980737.57,7052,4,Sold,2019-11-09
PROP001845,Apartment,Dubai,New York,USA,745928.98,5587,2,Sold,2022-09-30
PROP001846,Apartment,London,Berlin,USA,1868308.83,4111,2,Sold,2024-02-09
PROP001847,Apartment,Dubai,Berlin,Nigeria,1857590.32,9751,1,Available,2021-06-05
PROP001848,Office,Lagos,Dubai,Australia,1654871.79,9462,2,Sold,2024-07-25
PROP001849,Villa,Singapore,Toronto,USA,1133626.34,6854,4,Rented,2020-09-07
PROP001850,Retail,New York,Toronto,USA,1369448.13,8001,3,Available,2024-01-16
PROP001851,Apartment,Singapore,London,USA,1717029.46,656,1,Sold,2023-04-16
PROP001852,Villa,New York,Toronto,Canada,133480.23,1217,2,Available,2023-08-25
PROP001853,Office,New York,Toronto,Canada,665997.36,5068,2,Sold,2023-08-12
PROP001854,Villa,Dubai,Sydney,Australia,314909.43,9460,5,Sold,2022-10-07
PROP001855,Apartment,London,Berlin,USA,777617.77,6898,4,Sold,2022-07-01
PROP001856,Villa,Sydney,London,UAE,1266339.33,300,3,Rented,2019-05-10
PROP001857,Office,Toronto,Sydney,USA,1005621.33,5551,5,Sold,2023-10-09
PROP001858,Villa,New York,Berlin,UK,1488197.86,8615,5,Rented,2024-12-10
PROP001859,Retail,Lagos,London,UK,1863910.37,2577,2,Available,2021-01-07
PROP001860,Apartment,London,Berlin,USA,891027.43,7027,2,Rented,2018-10-03
PROP001861,Villa,Sydney,Lagos,Nigeria,920973.21,8331,1,Rented,2019-02-05
PROP001862,House,Berlin,Lagos,Singapore,1185164.88,1567,2,Available,2022-03-21
PROP001863,Villa,Singapore,Singapore,Singapore,1953248.22,6363,3,Available,2020-10-09
PROP001864,House,Berlin,Dubai,Singapore,1626318.38,7331,5,Sold,2018-04-08
PROP001865,Office,Toronto,Sydney,Nigeria,1603028.9,9936,2,Sold,2018-02-01
PROP001866,Office,Dubai,Berlin,Singapore,1922065.64,1029,2,Sold,2023-12-07
PROP001867,Retail,Berlin,London,Germany,1901297.94,6969,2,Available,2022-09-16
PROP001868,Apartment,New York,Berlin,Canada,1925506.88,2918,3,Rented,2024-12-25
PROP001869,Office,Lagos,Sydney,UAE,722611.39,9844,5,Rented,2021-11-16
PROP001870,House,New York,Sydney,Singapore,1966397.63,6845,4,Sold,2024-10-09
PROP001871,Villa,New York,Singapore,UAE,986145.72,4146,5,Available,2024-01-23
PROP001872,Retail,London,London,Singapore,668240.08,6979,1,Rented,2024-12-17
PROP001873,House,Sydney,Berlin,Australia,1399256.49,7294,5,Available,2022-12-20
PROP001874,Retail,Sydney,Singapore,UAE,1139775.87,3931,2,Rented,2020-06-10
PROP001875,Office,Berlin,Singapore,UAE,1774513.45,880,2,Rented,2018-02-18
PROP001876,Retail,Toronto,Dubai,UK,1528005.06,8601,5,Available,2019-08-26
PROP001877,Villa,Berlin,Dubai,UK,1024020.52,1517,3,Rented,2019-02-19
PROP001878,Apartment,Berlin,Sydney,UK,1664280.65,4399,2,Sold,2018-11-27
PROP001879,Retail,Toronto,Dubai,Singapore,1099813.46,5022,3,Sold,2020-04-02
PROP001880,House,Dubai,London,Germany,121440.95,1053,4,Sold,2021-03-07
PROP001881,House,Lagos,Berlin,UAE,783730.66,3040,3,Rented,2020-05-04
PROP001882,Villa,Toronto,Singapore,Germany,379057.46,6569,2,Rented,2018-10-17
PROP001883,House,Toronto,Berlin,Singapore,1758481.93,7118,5,Sold,2022-01-01
PROP001884,Retail,New York,Lagos,Germany,1188588.09,615,1,Available,2024-02-07
PROP001885,House,Lagos,Sydney,Germany,1405514.98,7835,5,Sold,2019-01-25
PROP001886,Office,Berlin,New York,Canada,460186.27,9103,4,Sold,2024-08-04
PROP001887,Villa,Lagos,Singapore,UAE,1409477.99,3893,5,Available,2022-04-06
PROP001888,Apartment,London,Sydney,UAE,1390751.99,7937,5,Rented,2019-08-07
PROP001889,House,Singapore,Lagos,Canada,1766320.23,1413,5,Rented,2018-04-07
PROP001890,Retail,Lagos,New York,Nigeria,744182.55,5943,3,Available,2023-03-03
PROP001891,Villa,Berlin,Singapore,USA,881783.42,4581,2,Rented,2019-04-23
PROP001892,Villa,Singapore,Toronto,Nigeria,1729065.9,8405,4,Rented,2024-07-09
PROP001893,Apartment,Toronto,Lagos,UAE,662651.83,5467,1,Rented,2020-12-18
PROP001894,Villa,Lagos,Dubai,Canada,1966076.51,3046,4,Sold,2018-07-21
PROP001895,House,Dubai,Berlin,Australia,621188.69,2330,2,Sold,2021-04-03
PROP001896,Apartment,Berlin,Dubai,Singapore,909033.19,6019,3,Available,2021-07-26
PROP001897,House,Toronto,Toronto,Singapore,992490.74,5683,4,Sold,2018-04-23
PROP001898,Retail,Dubai,New York,Australia,676098.44,2655,5,Rented,2023-11-11
PROP001899,Apartment,London,New York,Germany,752500.78,3403,1,Rented,2018-04-19
PROP001900,Apartment,Dubai,Singapore,Canada,875347.69,9836,3,Rented,2024-10-27
PROP001901,House,London,Dubai,UAE,346049.68,4133,4,Rented,2020-06-17
PROP001902,Villa,New York,Toronto,UAE,1951138.58,3739,1,Available,2023-10-23
PROP001903,Office,New York,Sydney,Nigeria,695330.01,6136,4,Available,2022-10-25
PROP001904,House,Sydney,Singapore,UK,481594.24,591,4,Available,2023-10-12
PROP001905,Retail,Singapore,Singapore,UK,1369358.65,1547,5,Available,2022-11-02
PROP001906,Apartment,London,Lagos,Nigeria,574883.32,9067,4,Available,2023-06-15
PROP001907,Office,Toronto,Lagos,Australia,1792780.11,9471,5,Sold,2024-07-24
PROP001908,Villa,Toronto,Sydney,Australia,1596477.63,3100,4,Available,2022-11-01
PROP001909,Retail,London,Singapore,Nigeria,729915.38,1684,5,Sold,2021-09-19
PROP001910,Apartment,New York,Singapore,UK,1246379.13,3246,5,Rented,2021-09-20
PROP001911,Retail,Sydney,Sydney,Germany,301988.01,9246,5,Rented,2021-12-17
PROP001912,Retail,Toronto,Dubai,Nigeria,545734.45,4330,3,Sold,2018-02-01
PROP001913,Retail,Sydney,Dubai,USA,526096.92,8006,3,Sold,2023-12-11
PROP001914,House,Singapore,New York,UAE,394895.16,9374,2,Rented,2024-08-13
PROP001915,House,London,Singapore,UK,508747.54,2653,1,Sold,2020-12-22
PROP001916,Apartment,Berlin,Lagos,Nigeria,772542.31,3770,3,Sold,2018-07-16
PROP001917,Retail,London,New York,Singapore,620949.81,8474,1,Sold,2023-04-27
PROP001918,Office,Berlin,Dubai,Australia,54059.49,2444,1,Rented,2024-01-14
PROP001919,Retail,Sydney,Sydney,Germany,164896.22,7160,2,Sold,2024-09-10
PROP001920,Villa,Sydney,Berlin,Singapore,1934012.25,2758,3,Available,2019-10-28
PROP001921,Apartment,London,Toronto,Germany,653903.48,9267,5,Available,2021-01-08
PROP001922,Apartment,Sydney,Singapore,Australia,1211772.36,4554,4,Available,2018-04-14
PROP001923,Office,London,Sydney,Germany,359202.74,7262,2,Sold,2022-09-28
PROP001924,Retail,Toronto,Toronto,UK,1572865.68,4487,3,Rented,2021-07-10
PROP001925,Villa,London,Berlin,UAE,1924805.68,9702,2,Sold,2019-02-07
PROP001926,Apartment,Toronto,Lagos,Canada,1258209.6,3288,4,Sold,2021-08-14
PROP001927,Apartment,London,Sydney,Australia,1054747.03,6926,2,Rented,2020-02-19
PROP001928,House,Singapore,Lagos,Singapore,1428965.76,4492,5,Available,2020-11-09
PROP001929,Apartment,Toronto,Singapore,Canada,154420.73,1782,5,Sold,2022-12-07
PROP001930,Office,London,Toronto,UAE,61577.44,1253,4,Available,2021-07-10
PROP001931,Office,Sydney,London,Nigeria,184366.09,7929,4,Sold,2023-07-27
PROP001932,House,Berlin,London,UK,1006848.37,9523,5,Available,2018-06-11
PROP001933,Apartment,Singapore,New York,Germany,1415874.27,7330,1,Rented,2023-02-17
PROP001934,Office,New York,New York,UK,1459563.21,601,2,Sold,2018-05-11
PROP001935,Office,Berlin,New York,UAE,1048109.43,7853,4,Sold,2024-06-02
PROP001936,Apartment,Lagos,London,Nigeria,109343.52,643,2,Sold,2024-01-31
PROP001937,Office,Sydney,Berlin,Canada,1566973.22,1673,3,Rented,2024-11-11
PROP001938,Retail,Dubai,New York,Canada,617530.08,2757,2,Sold,2018-02-26
PROP001939,Villa,London,New York,USA,121652.5,471,1,Sold,2019-04-11
PROP001940,House,London,New York,Canada,1475329.04,9541,4,Available,2018-12-08
PROP001941,Retail,London,Singapore,Australia,50913.68,2453,2,Rented,2020-09-27
PROP001942,House,Lagos,Dubai,UK,1890818.82,5014,3,Available,2021-06-10
PROP001943,Villa,New York,Toronto,Australia,586500.23,2637,1,Sold,2018-06-19
PROP001944,Office,Toronto,London,UK,1444933.2,1830,1,Sold,2019-12-05
PROP001945,Apartment,Dubai,Sydney,Singapore,1357339.67,359,2,Rented,2021-07-06
PROP001946,Retail,Sydney,Toronto,UK,350620.98,8972,3,Available,2019-07-25
PROP001947,House,New York,Toronto,Canada,75728.94,6239,2,Rented,2018-03-06
PROP001948,Apartment,Berlin,Dubai,Canada,1862673.76,4612,1,Sold,2020-12-14
PROP001949,Apartment,Berlin,New York,UAE,1167705.7,5103,3,Rented,2021-08-17
PROP001950,House,Berlin,Toronto,UK,1983744.23,3419,1,Sold,2021-07-02
PROP001951,Villa,Lagos,Dubai,Australia,1522656.97,5802,3,Rented,2023-01-13
PROP001952,Office,Toronto,Dubai,Australia,801087.8,8398,2,Rented,2022-06-24
PROP001953,Villa,London,Lagos,Canada,709525.34,1396,5,Sold,2023-12-11
PROP001954,Villa,Dubai,Dubai,USA,371643.49,4383,4,Sold,2020-11-14
PROP001955,House,London,Singapore,USA,1253683.8,5424,3,Available,2022-10-14
PROP001956,Office,Berlin,Dubai,Australia,1597341.61,7418,3,Available,2022-06-20
PROP001957,Apartment,Dubai,New York,Germany,598018.95,5225,5,Available,2024-10-05
PROP001958,House,Lagos,Lagos,UAE,1579575.15,9521,1,Sold,2021-03-28
PROP001959,Retail,Berlin,Lagos,Singapore,806521.19,6009,1,Sold,2018-10-24
PROP001960,Villa,Berlin,London,USA,1288483.62,4048,3,Sold,2024-04-01
PROP001961,Office,Lagos,Dubai,Nigeria,1040724.11,7551,2,Available,2021-11-21
PROP001962,Office,Berlin,Singapore,Nigeria,511550.14,5371,5,Rented,2020-05-19
PROP001963,Office,Lagos,Berlin,UAE,1066709.86,7048,4,Rented,2022-10-05
PROP001964,Villa,Singapore,Berlin,USA,1250469.8,3418,2,Available,2021-04-06
PROP001965,Apartment,Sydney,Toronto,Germany,531146.17,7794,5,Sold,2021-11-22
PROP001966,Retail,Dubai,Dubai,Singapore,1760037.35,6429,2,Available,2023-04-13
PROP001967,Villa,Dubai,Singapore,UAE,601618.67,6443,1,Available,2022-08-06
PROP001968,Retail,New York,London,Nigeria,1802216.46,4242,3,Sold,2021-12-18
PROP001969,House,London,Toronto,Nigeria,847562.74,6132,4,Rented,2023-10-13
PROP001970,Villa,Sydney,Berlin,Singapore,496524.13,8894,5,Sold,2020-02-26
PROP001971,Villa,Berlin,Dubai,USA,1845264.39,8723,4,Rented,2020-05-22
PROP001972,Villa,Toronto,Singapore,Canada,969529.22,9379,3,Available,2022-04-09
PROP001973,Office,Berlin,Dubai,Singapore,257093.55,1588,5,Rented,2019-02-08
PROP001974,Retail,London,Toronto,Canada,1083845.29,9182,4,Available,2023-06-04
PROP001975,Retail,Dubai,Dubai,USA,1355728.26,5176,1,Rented,2024-05-11
PROP001976,Office,London,Toronto,Singapore,1879148.28,359,4,Available,2018-10-07
PROP001977,Retail,Sydney,Dubai,UK,835532.21,837,1,Rented,2023-05-16
PROP001978,Apartment,Berlin,New York,Singapore,701894.92,5944,3,Rented,2018-03-29
PROP001979,Villa,Dubai,Dubai,UAE,1953528.69,2664,5,Available,2019-05-18
PROP001980,Office,Berlin,Lagos,Singapore,454709.22,2370,1,Rented,2022-10-09
PROP001981,House,Berlin,London,Nigeria,896012.44,7360,3,Rented,2021-02-21
PROP001982,House,Sydney,Toronto,UAE,1948623.84,2660,4,Sold,2019-06-24
PROP001983,Office,Lagos,Berlin,Nigeria,1816416.18,1646,2,Rented,2019-03-11
PROP001984,Retail,Lagos,Berlin,Nigeria,648342.79,5749,3,Rented,2023-09-24
PROP001985,Apartment,Sydney,Berlin,UK,813218.17,2274,5,Available,2020-02-23
PROP001986,House,Dubai,Singapore,USA,661320.68,956,3,Available,2018-05-12
PROP001987,Villa,New York,Lagos,UAE,141129.63,7954,3,Available,2021-06-23
PROP001988,House,New York,Sydney,UK,1605993.5,2475,4,Sold,2020-02-02
PROP001989,Apartment,Toronto,London,Germany,1967969.8,5524,2,Rented,2020-02-20
PROP001990,Apartment,Sydney,New York,Canada,992991.71,9025,3,Available,2020-09-21
PROP001991,Villa,London,London,USA,793102.66,8637,3,Available,2018-07-19
PROP001992,Villa,Toronto,Toronto,UAE,499377.92,6201,3,Rented,2018-03-09
PROP001993,Office,Dubai,London,USA,1241080.2,4782,5,Sold,2024-07-26
PROP001994,House,Toronto,Lagos,Nigeria,966474.07,8567,3,Available,2022-11-28
PROP001995,Office,New York,Dubai,Singapore,1416736.63,8964,5,Rented,2022-11-10
PROP001996,Office,Berlin,Berlin,Canada,619939.67,6819,2,Sold,2018-07-21
PROP001997,House,Lagos,Singapore,Australia,1386164.04,6298,2,Sold,2022-03-09
PROP001998,Villa,Singapore,Lagos,Australia,1380473.03,859,5,Rented,2021-07-28
PROP001999,Apartment,London,London,Germany,201371.13,2887,1,Rented,2020-01-29
PROP002000,Retail,Dubai,Toronto,UK,189072.32,2904,3,Available,2021-07-07
PROP002001,House,New York,London,UK,899932.45,9108,4,Sold,2024-07-08
PROP002002,House,Toronto,Toronto,Canada,1155164.33,5992,4,Sold,2018-12-02
PROP002003,Retail,Sydney,Singapore,UAE,794208.59,2897,2,Sold,2021-02-14
PROP002004,House,Berlin,Sydney,Germany,1703165.72,8814,1,Available,2021-07-31
PROP002005,Retail,Berlin,Toronto,Canada,905810.45,8913,5,Available,2022-10-17
PROP002006,House,London,Singapore,Nigeria,614854.86,9870,4,Sold,2024-07-08
PROP002007,House,Dubai,Berlin,USA,1800157.95,2712,3,Available,2019-05-08
PROP002008,Villa,Berlin,New York,Australia,1470449.32,4186,1,Sold,2022-05-06
PROP002009,Villa,Toronto,Lagos,Australia,1879169.59,7346,1,Sold,2022-04-10
PROP002010,Apartment,Lagos,Berlin,Nigeria,1268548.46,1100,2,Rented,2022-07-30
PROP002011,Villa,Toronto,Toronto,USA,679820.54,409,4,Available,2020-05-31
PROP002012,House,Berlin,Toronto,Australia,1370520.94,4871,1,Sold,2023-06-13
PROP002013,Apartment,Dubai,Berlin,Germany,1896108.91,321,4,Rented,2024-12-09
PROP002014,Retail,Dubai,London,Australia,719950.34,3260,3,Sold,2020-09-27
PROP002015,Apartment,Dubai,New York,UAE,1755618.29,6828,2,Available,2022-08-12
PROP002016,Retail,London,London,Singapore,787500.52,1009,4,Sold,2019-01-01
PROP002017,Office,New York,Singapore,Singapore,205732.52,358,5,Rented,2018-09-11
PROP002018,Office,Lagos,Sydney,Nigeria,672374.61,3660,1,Available,2022-06-18
PROP002019,Villa,Lagos,Toronto,Australia,1281468.47,3464,3,Available,2018-02-24
PROP002020,Apartment,New York,Sydney,Singapore,1379779.79,7010,5,Sold,2023-05-01
PROP002021,Villa,Berlin,London,Canada,1719689.8,3444,3,Available,2022-07-02
PROP002022,Villa,London,Singapore,Nigeria,983047.0,4281,5,Available,2019-08-02
PROP002023,Office,Singapore,New York,Nigeria,1912338.43,5095,3,Available,2019-06-16
PROP002024,Retail,Dubai,Sydney,Canada,1196340.97,3668,5,Sold,2023-11-21
PROP002025,Apartment,Berlin,London,UK,509329.42,9891,3,Rented,2021-03-03
PROP002026,Office,Dubai,Lagos,Singapore,1201858.49,2158,3,Sold,2018-11-05
PROP002027,Retail,Lagos,Dubai,UAE,1046872.47,5244,5,Available,2022-11-29
PROP002028,Apartment,Dubai,Sydney,Germany,1733550.57,5834,3,Available,2021-08-15
PROP002029,House,Sydney,New York,Nigeria,773297.82,3911,2,Available,2018-02-12
PROP002030,Retail,Toronto,Sydney,UK,1452330.5,6400,2,Rented,2023-05-03
PROP002031,Retail,Sydney,Toronto,Singapore,220216.78,1470,4,Rented,2020-07-31
PROP002032,Office,Lagos,London,Australia,1264467.81,8270,2,Sold,2018-11-30
PROP002033,Retail,Toronto,Berlin,Nigeria,1705186.53,5206,4,Rented,2018-05-18
PROP002034,Retail,Lagos,New York,Australia,1621951.12,9737,5,Rented,2019-10-14
PROP002035,House,Lagos,Lagos,Nigeria,642243.21,4600,3,Rented,2023-04-19
PROP002036,Retail,Toronto,Toronto,USA,1796170.06,4559,1,Available,2020-11-25
PROP002037,Villa,Singapore,Lagos,Germany,760061.56,1161,4,Sold,2022-03-25
PROP002038,Apartment,New York,Sydney,UK,1976777.38,9146,2,Sold,2022-03-24
PROP002039,Retail,London,London,Singapore,1545175.44,1973,1,Sold,2023-06-08
PROP002040,Apartment,Toronto,London,UAE,1797537.87,7297,5,Sold,2023-08-18
PROP002041,Apartment,Berlin,Lagos,USA,815512.42,4339,4,Available,2021-09-11
PROP002042,Retail,Singapore,Lagos,Singapore,975282.84,9770,5,Sold,2024-03-08
PROP002043,Apartment,London,New York,Canada,77253.12,8027,2,Rented,2020-03-17
PROP002044,Office,Toronto,Lagos,Nigeria,1622633.17,5325,4,Rented,2018-08-13
PROP002045,Apartment,London,Toronto,USA,203366.16,494,4,Rented,2022-02-02
PROP002046,Apartment,New York,Sydney,UK,100183.45,3152,4,Sold,2022-09-19
PROP002047,House,Dubai,Toronto,Nigeria,1869591.42,6765,2,Available,2018-03-14
PROP002048,Apartment,Sydney,Toronto,UK,750272.99,7505,3,Available,2023-06-28
PROP002049,Villa,Lagos,Sydney,Germany,507432.78,1283,1,Sold,2023-10-18
PROP002050,Office,Sydney,Berlin,Germany,1936800.19,3781,1,Rented,2021-01-20
PROP002051,House,Sydney,Singapore,Singapore,57702.36,3984,4,Sold,2018-04-30
PROP002052,Villa,Lagos,London,UAE,104309.97,4425,5,Rented,2018-06-30
PROP002053,Villa,New York,Dubai,Germany,1418560.8,9275,5,Available,2020-04-19
PROP002054,Retail,Sydney,Lagos,Germany,807897.49,4267,4,Rented,2018-04-04
PROP002055,Retail,Toronto,Lagos,Canada,1969160.58,6467,3,Available,2018-01-31
PROP002056,Office,Singapore,Toronto,Canada,1873492.75,1695,3,Available,2024-06-05
PROP002057,Office,Lagos,Toronto,Singapore,1851626.48,8460,2,Rented,2021-03-21
PROP002058,Retail,Berlin,Lagos,Nigeria,1590950.03,7278,1,Available,2019-01-01
PROP002059,Office,London,Lagos,USA,1573588.04,856,4,Sold,2021-11-19
PROP002060,Retail,Dubai,New York,Germany,1661799.9,2011,4,Rented,2022-07-19
PROP002061,Villa,Sydney,Berlin,USA,868966.36,7795,2,Available,2020-03-21
PROP002062,Retail,Singapore,Berlin,UAE,624466.4,8245,2,Rented,2018-03-05
PROP002063,Retail,Sydney,Lagos,Nigeria,698590.59,1438,2,Sold,2022-08-09
PROP002064,Villa,London,Singapore,Nigeria,325471.46,9880,2,Sold,2018-12-23
PROP002065,Retail,London,Dubai,UAE,539765.74,9161,2,Sold,2024-02-12
PROP002066,House,Toronto,Dubai,Nigeria,1164132.85,9348,2,Sold,2020-03-13
PROP002067,Apartment,Dubai,Lagos,USA,123840.12,4831,1,Sold,2024-01-03
PROP002068,Retail,New York,Berlin,Singapore,1270172.84,2797,5,Available,2023-12-26
PROP002069,Retail,Berlin,Sydney,UAE,791212.79,931,4,Sold,2018-03-20
PROP002070,Retail,Toronto,Sydney,UK,1001305.85,9172,4,Rented,2024-12-26
PROP002071,Villa,Dubai,Sydney,UAE,1534030.98,5066,4,Available,2019-03-17
PROP002072,Apartment,London,Sydney,USA,152330.92,5620,3,Sold,2018-06-04
PROP002073,Villa,Lagos,Lagos,Nigeria,1785474.07,9857,1,Sold,2018-03-18
PROP002074,Retail,New York,New York,Nigeria,927605.02,6025,5,Rented,2019-08-05
PROP002075,House,Singapore,Dubai,Singapore,171385.91,6022,2,Available,2018-04-03
PROP002076,Office,London,New York,Canada,1764762.46,7115,4,Available,2022-07-10
PROP002077,Apartment,Singapore,Singapore,USA,746596.35,6806,2,Sold,2021-04-14
PROP002078,Apartment,Dubai,Toronto,USA,1859478.78,5846,5,Available,2023-10-14
PROP002079,Villa,Toronto,New York,UAE,1615681.96,4988,1,Sold,2022-05-23
PROP002080,Retail,Dubai,Sydney,Canada,1861182.23,5286,2,Rented,2020-08-06
PROP002081,Retail,London,Lagos,UK,1876226.97,8144,3,Sold,2021-02-11
PROP002082,House,New York,New York,Canada,426098.25,524,2,Sold,2024-06-17
PROP002083,House,Lagos,Singapore,USA,1721811.16,3135,2,Available,2020-01-24
PROP002084,Office,Berlin,London,Canada,1556269.63,9890,3,Rented,2024-01-10
PROP002085,Retail,Lagos,Sydney,Nigeria,1769665.36,3759,1,Sold,2019-11-18
PROP002086,House,Singapore,Singapore,UK,1276442.63,7039,2,Rented,2021-02-27
PROP002087,Office,New York,Sydney,Canada,117102.32,4425,3,Sold,2018-10-14
PROP002088,House,Dubai,Dubai,UK,1751677.6,2269,2,Available,2018-06-10
PROP002089,House,London,Lagos,Australia,194938.89,4607,5,Rented,2018-07-04
PROP002090,Office,Dubai,London,Germany,1620030.56,817,4,Rented,2018-06-16
PROP002091,Office,Singapore,New York,Canada,1494733.98,7087,4,Rented,2022-04-28
PROP002092,Villa,New York,Dubai,Canada,279729.69,9338,3,Available,2022-05-11
PROP002093,Apartment,Sydney,London,UK,1145149.06,9046,5,Available,2021-10-04
